fLength,fWidth,fM3Trans,fDist,class
30.5895,15.344,6.3935,24.4249,g
70.3337,18.5827,11.4571,295.183,g
16.9818,14.9461,14.2434,226.682,g
37.0979,8.0876,10.9802,169.177,g
81.9649,35.4074,-26.1526,337.57,g
48.3,20.615,-16.0253,193.971,g
63.9655,26.6584,-13.0858,228,g
29.6299,17.3722,10.8267,123.845,g
47.409,19.4267,-11.3684,195.604,g
44.4555,15.7917,-15.4645,299.782,g
21.0629,6.9493,6.1568,141.78,g
92.3308,31.9245,15.3498,264.63,g
31.8655,17.9128,-8.8878,139.923,g
12.4392,12.0404,11.2238,221.305,g
27.9214,20.2999,-9.6304,91.0665,g
20.7099,6.2012,-6.0106,133.77,g
25.2907,11.508,-7.9248,119.874,g
39.7082,18.2593,7.6006,260.092,g
49.5199,20.1482,11.0801,272.352,g
43.9432,29.7264,20.2932,126.665,g
28.6134,12.329,9.8838,160.99,g
21.942,9.5767,9.6854,108.234,g
13.1739,10.5938,-10.9517,77.5018,g
43.911,19.6896,5.8314,179.055,g
27.1388,21.2758,21.1059,117.54,g
23.1475,20.0584,-15.253,89.9973,g
20.1058,9.2855,-1.9347,122.258,g
99.0964,36.6325,29.265,161.938,g
71.967,35.066,30.2453,283.679,g
20.5858,7.2402,5.8563,84.7853,g
58.0216,25.4482,17.3529,183.871,g
77.1621,30.2821,25.5367,242.005,g
36.37,20.8065,8.8217,172.991,g
49.5441,26.2693,17.3942,173.885,g
36.9888,23.6138,14.3367,182.452,g
56.6968,23.5737,-10.3543,181.511,g
30.9688,19.9094,-14.9461,37.6417,g
76.1914,36.9303,28.822,253.121,g
80.2379,32.4995,-6.4359,275.424,g
37.5856,18.1024,11.9947,177.301,g
41.671,17.1878,-6.557,227.657,g
22.939,14.5959,-7.8812,193.412,g
22.1067,13.7589,-10.8676,199.388,g
100.038,57.3927,-16.0677,333.991,g
16.3134,11.3875,-7.3755,102.422,g
30.5845,8.2482,-9.7223,163.808,g
72.7337,25.2033,-4.8831,293.046,g
25.8305,7.7487,4.454,196.769,g
23.9569,0,-8.8582,131.543,g
36.384,15.988,12.6059,243.653,g
50.5608,24.0338,14.1619,189.873,g
95.6926,24.6683,-5.0639,226.194,g
81.3975,49.1218,49.1951,221.971,g
114.722,58.9702,-43.16,257.85,g
28.8214,20.695,-9.1016,69.8538,g
83.8355,12.7688,5.3509,267.363,g
15.5675,11.7632,7.7898,170.972,g
95.724,20.0338,15.2288,242.81,g
38.149,22.1737,-19.8829,259.555,g
56.3022,21.8228,-11.2161,232.56,g
21.3568,15.123,7.8242,124.563,g
80.2192,25.8956,18.4844,315.008,g
33.3819,21.2983,-15.3124,56.6157,g
51.0346,22.7669,16.6606,78.6901,g
18.633,12.9542,5.7839,192.35,g
24.1542,17.677,-8.0966,73.9966,g
27.4956,11.4934,-9.2681,155.765,g
27.0762,19.3349,-8.3732,165.614,g
40.6296,23.9963,-8.7065,79.0171,g
12.8128,11.5202,11.1366,228.697,g
30.7067,22.2933,-10.5612,131.205,g
53.9679,25.405,-11.1705,261.066,g
32.0868,17.982,5.2032,86.0026,g
27.5577,12.2071,9.1073,207.304,g
18.1081,10.4117,-6.5963,125.86,g
93.0607,28.3185,-10.9973,233.673,g
18.2452,10.3919,6.3507,190.144,g
38.6616,18.6597,-8.7051,184.267,g
64.5397,30.7499,-21.9605,309.814,g
27.6167,8.807,3.2946,89.1692,g
28.2176,14.1847,-5.9025,123.945,g
36.9048,16.4389,-9.2374,148.198,g
30.7967,21.2847,-10.674,136.253,g
87.9125,24.0949,14.1694,337.462,g
20.6647,7.1459,-5.8789,71.3941,g
22.2142,10.9289,6.4114,110.033,g
24.7614,10.4777,1.8392,145.109,g
32.0001,11.4658,7.953,101.912,g
26.3542,20.9871,14.9905,195.583,g
24.8746,16.3143,14.1454,150.95,g
45.349,28.7095,-21.9829,238.417,g
31.7502,20.3468,-13.1891,129.592,g
102.786,29.3136,16.3865,200.465,g
17.3029,11.088,-6.0185,208.628,g
33.3237,12.3317,-3.2959,85.2292,g
19.9364,15.6588,3.1691,221.526,g
48.4816,8.4573,7.092,204.643,g
48.451,20.6188,17.4248,185.927,g
55.9196,18.2599,-14.7688,186.887,g
25.5932,9.8531,5.0771,145.145,g
92.3723,47.0706,-24.542,271.141,g
50.0446,19.2643,-8.8082,194.185,g
33.3893,25.4757,-25.5749,187.149,g
18.0519,17.6171,-13.4793,226.456,g
20.1941,7.3237,5.5067,218.094,g
38.5054,20.5728,-8.6808,146.372,g
37.0964,20.6435,-19.2893,215.599,g
71.6766,36.6477,-23.0369,328.604,g
23.8022,16.2389,-13.8429,207.913,g
71.9537,29.1003,-25.5727,318.982,g
81.2009,24.9905,15.2095,309.468,g
26.9169,7.0266,-4.5298,114.414,g
18.9053,13.0977,4.5549,146.562,g
16.854,11.1091,6.449,239.226,g
59.0164,18.02,15.4044,237.622,g
66.4031,32.2578,26.0972,224.235,g
41.0476,23.8253,-9.0349,123.831,g
63.9201,26.6873,13.4314,263.59,g
39.0894,22.4388,19.8557,133.345,g
33.055,15.1941,7.8267,178.204,g
83.9635,33.6984,12.3989,253.311,g
58.3631,28.0417,11.7364,277.076,g
51.8237,31.4988,-23.1875,158.941,g
13.0019,10.9301,9.177,154.086,g
49.9223,22.3316,-12.9949,240.119,g
26.6994,12.5862,-12.8798,93.9195,g
37.3466,17.7142,-12.9368,113.718,g
52.7558,23.6443,11.84,256.009,g
58.0363,16.0858,-12.3309,133.565,g
51.5731,25.2638,-17.4561,235.107,g
27.8762,17.4013,-11.9716,195.272,g
21.0689,13.6215,8.8932,180.055,g
49.737,21.5338,12.4266,208.484,g
21.5359,12.5372,-9.9932,166.529,g
32.2947,13.0008,-12.7504,75.9838,g
40.8246,18.1856,10.1302,128.034,g
26.2968,12.1111,-9.9256,170.775,g
23.4914,10.225,-9.4179,26.0889,g
97.719,31.3451,-20.8974,279.075,g
53.746,26.0975,12.201,49.882,g
33.8385,23.1018,-14.1066,230.897,g
68.2422,26.3565,-17.422,256.515,g
21.1628,12.2039,10.7925,160.436,g
37.149,15.6313,-12.6656,159.411,g
16.3607,11.5709,-4.0054,155.95,g
32.2758,16.4034,-17.9981,206.939,g
102.285,28.5416,-12.8237,373.445,g
85.8049,32.2278,-11.7304,288.764,g
32.853,19.9412,10.0273,174.955,g
40.3463,19.8422,-16.7628,102.807,g
29.0213,11.558,-6.5633,138.538,g
77.3543,41.9258,18.9853,198.406,g
53.9648,17.9148,-6.508,271.063,g
53.5632,41.9902,-15.821,124.957,g
57.1095,19.0139,-11.3247,168.147,g
40.9662,17.7284,-11.5951,137.016,g
132.954,24.1845,21.4538,322.166,g
33.1141,24.2276,17.8465,81.4037,g
51.264,22.1306,12.1678,198.327,g
21.6816,13.2289,8.5961,103.012,g
81.1254,32.3186,29.5555,188.939,g
89.1989,13.3168,11.451,231.15,g
47.2156,18.7115,10.4226,195.922,g
13.0702,11.1033,11.8166,218.84,g
28.4678,20.0496,-14.6256,124.78,g
24.5661,17.715,8.6501,193.054,g
38.8754,18.5232,-5.8631,166.899,g
54.4375,32.7823,16.1308,144.71,g
34.6872,15.5802,-8.6914,209.891,g
59.6587,22.476,-12.4618,169.65,g
22.0498,16.529,-4.7993,190.807,g
20.8857,11.2823,11.1425,188.468,g
79.7152,24.3309,13.5603,283.268,g
22.2342,12.5906,9.74,182.889,g
45.4153,25.3628,16.2177,247.465,g
77.6846,25.5809,18.2497,251.291,g
27.5407,10.3456,8.6005,204.302,g
56.5563,19.5159,-14.762,273.085,g
22.7882,8.6526,8.6672,190.409,g
133.103,87.8861,-63.802,174.871,g
46.9295,17.1961,5.4989,176.372,g
63.5381,26.3231,-4.1837,243.375,g
74.1398,23.3213,-11.5187,262.22,g
21.3927,14.2909,-3.1725,237.867,g
28.2166,17.0311,-13.3947,215.501,g
20.7471,7.1701,-5.9667,113.793,g
13.1759,10.8497,-11.6734,123.191,g
70.1638,27.6647,-17.7328,238.259,g
27.7483,18.2389,7.6051,186.334,g
48.1835,14.3086,-14.3596,233.308,g
135.909,28.7262,13.4955,257.241,g
29.4732,11.3566,4.0614,178.983,g
20.4478,12.6043,-9.8304,85.2293,g
66.0896,16.8242,7.1436,220.549,g
22.6828,10.0152,-10.3244,182.619,g
32.7978,10.4236,-8.4259,191.337,g
71.9578,12.5605,7.0796,273.848,g
70.3078,25.1742,-16.5999,243.299,g
18.0652,16.1578,-5.0432,139.591,g
31.79,18.2532,-8.06,206.123,g
100.196,29.4089,20.6047,338.055,g
32.8483,10.7905,6.0211,160.43,g
31.4336,23.2651,19.2893,23.2363,g
36.2836,17.3307,-11.6439,148.568,g
69.4657,22.6279,-15.1993,190.942,g
31.4889,18.1427,-4.9206,123.806,g
92.9014,26.8157,10.9488,327.064,g
33.3506,20.8092,17.9882,251.602,g
22.2418,16.4332,7.1902,214.975,g
37.374,24.8696,17.4828,117.962,g
68.7092,19.8659,9.0485,205.399,g
18.6774,13.7599,7.1545,142.12,g
41.1297,14.1661,-9.8231,162.968,g
18.9821,10.0948,-3.7785,194.358,g
43.7585,20.8924,16.3826,211.69,g
86.4858,20.4931,-13.2302,137.124,g
33.7945,22.1564,18.1371,212.222,g
26.5179,15.3339,-11.7835,183.554,g
44.5562,18.617,16.828,279.399,g
32.5149,16.1373,9.0194,198.015,g
27.0104,19.1173,15.2294,265.93,g
17.0991,10.6199,7.8709,98.5724,g
40.8706,21.7144,19.1536,164.086,g
47.0589,12.5805,-9.1615,81.9486,g
24.2734,15.0359,7.1707,136.065,g
26.277,16.3552,-11.3257,154.066,g
114.303,40.4397,28.7095,298.697,g
34.0974,15.3949,-12.5063,199.522,g
25.2099,10.5761,4.1735,120.73,g
68.792,24.6323,-15.9332,226.351,g
57.8134,33.0361,-13.12,72.582,g
26.1968,12.2248,9.8917,116.856,g
59.3765,24.5358,-12.8838,154.341,g
19.3993,9.2873,-3.9199,167.898,g
26.0277,11.4154,-1.7166,140.188,g
23.091,13.4138,-8.3245,213.371,g
25.9264,13.0316,6.3471,147.791,g
35.4054,20.3297,-13.8102,92.012,g
25.2701,16.9694,10,85.5765,g
22.0239,14.7859,11.0575,167.615,g
19.0891,16.0585,-7.1731,181.272,g
38.5385,12.8024,7.8428,187.046,g
38.6741,20.2022,-11.0834,119.997,g
32.4832,20.0252,-12.5134,132.917,g
12.5342,11.9191,-8.0787,142.68,g
21.4514,10.3118,-5.2053,134.782,g
81.5827,22.0786,14.7843,354.892,g
93.2945,24.2211,15.7291,326.515,g
23.2796,16.4149,7.5244,86.2246,g
43.9478,24.394,20.218,282.022,g
58.9884,29.6335,-13.1407,215.724,g
77.4731,21.0037,-9.7957,253.606,g
92.595,24.5334,-23.0421,330.463,g
36.939,18.2265,13.6707,197.201,g
37.6898,16.1959,9.673,208.832,g
29.8725,19.2412,-5.0995,173.343,g
13.2566,10.3836,11.1924,238.572,g
26.0503,14.4701,-9.2827,139.812,g
18.7734,14.573,-10.8657,177.506,g
33.1485,26.1488,20.3149,196.181,g
20.1487,7.1297,-5.2942,166.603,g
40.6277,19.3678,16.6914,150.146,g
23.7368,11.5514,10.2465,181.687,g
54.9287,14.8781,7.0632,216.123,g
86.9174,12.2272,9.1471,234.332,g
41.3845,24.9316,-17.2754,103.858,g
43.7342,18.6058,12.8509,228.839,g
58.1603,30.2688,11.9627,270.772,g
22.2511,17.4424,7.2448,93.1668,g
27.9279,15.4882,-5.5457,212.898,g
22.3851,12.6677,-9.3782,139.725,g
65.4978,18.2304,5.7091,229.086,g
28.8416,15.6011,13.0436,62.981,g
75.7318,23.2784,21.1451,219.963,g
24.3642,9.1402,7.9173,54.6152,g
61.9494,31.0583,10.9651,241.374,g
42.9224,7.9326,1.9651,231.201,g
41.8489,17.6323,-13.4235,288.892,g
38.844,14.0209,9.4878,197.56,g
26.403,11.9324,-8.5969,61.3409,g
23.1709,14.3812,13.6194,115.582,g
43.0781,22.9823,5.6906,120.316,g
75.5387,34.826,20.5386,219.342,g
42.4881,22.2124,-12.8799,114.525,g
41.6441,22.594,18.484,125.595,g
23.2333,9.5039,8.1713,132.136,g
63.8905,24.804,-10.6512,233.579,g
111.657,31.2859,-12.0748,336.62,g
31.0074,22.0149,-14.1832,233.833,g
94.6049,30.5083,18.4839,315.243,g
22.7149,10.5732,10.8896,173.991,g
49.1296,11.5361,7.0998,219.853,g
40.0334,16.7695,8.9579,140.794,g
13.0105,11.1066,10.9106,194.141,g
24.1185,16.9885,14.897,205.247,g
30.8343,16.9119,11.5711,53.5987,g
21.3781,9.9143,10.4878,134.089,g
34.4815,20.0701,-11.9559,160.018,g
20.4899,7.2447,-5.7639,138.836,g
32.4831,21.9917,-20.6997,157.37,g
38.7469,24.4913,17.7093,255.46,g
21.462,17.3662,10.3696,149.654,g
20.5388,16.9771,-5.8939,155.316,g
58.3389,24.843,13.7119,167.285,g
36.1484,19.9773,-8.9065,194.419,g
75.8672,20.0816,-17.3874,260.741,g
22.7315,12.8694,-8.357,213.579,g
41.1907,22.4849,9.7364,95.8773,g
22.7173,0.0026,0.0001,286.396,g
23.8297,15.3356,-15.0399,220.885,g
20.6484,6.9116,5.8024,100.548,g
26.0216,9.648,4.6528,133.272,g
49.2727,22.2199,-12.6656,214.872,g
27.1111,14.7768,11.6509,225.281,g
67.4091,22.8023,18.252,334.597,g
21.2163,10.8702,7.7792,189.783,g
18.4901,14.4091,2.3384,184.565,g
55.0826,20.1824,15.1545,227.332,g
24.7179,14.9382,7.7679,219.284,g
33.3944,16.7128,11.4659,88.3223,g
51.6406,22.7532,8.5649,279.069,g
30.9955,22.3031,-16.2964,121.915,g
19.7725,12.5631,-10.1412,99.4016,g
48.1057,28.4766,19.7497,265.334,g
20.1024,12.5616,-9.9981,209.194,g
27.5928,12.1125,-8.2076,129.518,g
19.0792,9.998,5.0535,202.863,g
29.657,14.4583,-10.0069,121.798,g
24.4701,23.4296,-14.6589,134.778,g
73.1549,24.0524,12.0307,254.455,g
40.8148,19.8202,-16.1105,285.696,g
17.1544,11.249,-4.0671,119.225,g
138.838,32.8249,-27.8132,297.614,g
109.581,38.4424,28.5505,244.819,g
64.8397,22.7859,13.6157,229.045,g
22.4688,14.9097,12.1709,158.947,g
57.0078,21.2557,15.1188,268.733,g
20.0489,9.2926,10.2506,187.847,g
13.3396,10.5628,11.9001,182.91,g
49.8521,11.4525,-8.6905,183.495,g
29.2688,14.2779,-8.2073,102.779,g
21.947,20.3281,14.8348,137.81,g
61.2167,21.0987,-18.4181,285.14,g
30.8845,17.3793,6.7951,141.498,g
19.9908,17.7412,-13.944,78.8644,g
60.9338,22.2767,19.3509,232.74,g
56.2502,25.7749,17.6717,227.323,g
19.2845,11.3002,8.2219,63.9129,g
95.2817,32.3601,27.5655,263.173,g
65.5503,26.8969,24.8297,313.443,g
35.942,26.4917,-19.487,173.218,g
42.3886,10.8063,11.8212,171.184,g
53.652,32.8054,34.1382,197.957,g
56.6978,25.182,-21.3093,185.06,g
32.524,15.7051,14.3522,196.225,g
38.5396,30.0414,-25.8871,67.9435,g
18.883,9.5559,9.4048,78.8784,g
18.8542,9.0044,10.0476,181.296,g
99.4753,42.6959,-25.8039,373.103,g
48.4661,22.7264,24.8371,266.665,g
32.4194,16.5268,-11.2757,194.475,g
25.0031,17.8324,8.6137,175.412,g
26.9835,14.6847,6.3876,206.543,g
30.8252,10.7739,-11.7654,229.629,g
40.1178,22.7584,15.9072,192.577,g
33.8356,17.0413,-8.9685,178.094,g
123.623,32.9219,19.0983,297.014,g
23.3323,10.7987,-6.3086,106.041,g
43.814,23.5591,13.7095,168.601,g
28.5807,18.1143,14.9383,89.1136,g
52.3507,21.7304,-14.3722,265.753,g
36.1504,18.1651,-6.5326,187.362,g
106.821,57.9549,8.1705,292.894,g
37.4849,15.9605,-14.058,198.109,g
81.0307,37.1452,-32.2424,180.939,g
22.9072,12.7121,-3.5992,50.9291,g
50.3466,12.072,-5.7697,266.534,g
67.3067,30.9748,-21.5674,166.709,g
92.8988,49.0521,-14.8294,379.671,g
23.945,12.5218,-12.5678,126.849,g
54.908,18.7657,16.1308,142.002,g
18.5107,13.8378,4.1795,220.734,g
84.7997,29.0826,-19.5684,303.754,g
70.1175,26.765,14.1978,262.124,g
37.0078,16.9054,10.5076,200.644,g
32.4967,14.8197,2.2923,129.362,g
37.5297,21.1485,-6.9219,189.635,g
15.6186,11.9091,6.3487,40.0383,g
90.7035,32.6492,-9.8135,345.29,g
46.2759,16.1992,-11.6603,209.889,g
62.0891,28.8639,-16.4539,298.592,g
20.2951,7.2298,5.5408,188.921,g
12.7169,11.6432,7.7526,174.136,g
43.3752,20.5633,-15.6132,169.105,g
27.9436,11.8144,8.2137,118.559,g
35.6259,16.4183,13.2177,261.617,g
80.9545,29.885,19.9062,242.699,g
68.9709,12.8382,-3.9537,266.917,g
24.7867,22.2327,10.9994,186.727,g
57.3271,23.2931,-7.1838,179.803,g
25.2958,9.4956,7.2557,181.397,g
24.8854,17.6444,15.5201,192.916,g
13.2557,10.6884,-11.7508,124.216,g
28.1555,11.2633,11.1545,113.426,g
22.0202,17.8999,16.2803,222.339,g
46.3055,16.677,10.0957,191.946,g
59.0364,30.4244,6.5899,306.025,g
20.8415,7.1822,6.0559,154.681,g
80.2186,25.8725,-8.5273,283.766,g
20.1609,11.2402,11.7626,173.904,g
25.2326,18.4218,12.2096,186.95,g
53.1946,14.7069,7.8871,219.142,g
50.3888,18.1494,4.0448,131.81,g
41.7032,11.9532,-11.0039,169.314,g
61.3727,30.4153,29.1933,246.465,g
26.7371,17.4852,-3.1469,171.726,g
49.8805,25.0612,-12.1815,86.0558,g
18.5361,10.4673,4.5066,129.236,g
55.6462,19.9946,-17.81,274.292,g
88.992,32.736,-11.7295,309.746,g
24.4464,18.334,13.6383,133.319,g
21.1155,7.0711,-6.2284,167.443,g
47.0522,18.3875,-12.6999,151.889,g
40.1071,27.6602,14.3384,129.98,g
47.1025,17.8097,8.6163,223.697,g
17.4409,10.3517,7.7081,160.38,g
35.3812,17.6422,-18.4285,236.856,g
25.7164,18.7635,-11.6417,189.145,g
17.4019,16.4024,17.2912,120.608,g
17.9676,10.7983,-4.4997,230.022,g
72.7691,31.4427,-18.9664,249.506,g
64.3124,23.4215,14.7953,293.528,g
12.8789,11.4348,11.7179,182.865,g
26.5832,22.0264,21.47,92.534,g
47.3516,11.2472,-7.3072,224.921,g
67.5816,17.4607,-13.0204,155.295,g
99.7874,40.143,-6.6098,299.367,g
26.067,25.7576,18.3016,80.6911,g
21.4668,10.8687,-10.5958,186.608,g
37.8069,23.842,7.4598,195.724,g
51.583,10.7969,4.3855,269.481,g
48.6283,12.739,5.796,251.223,g
20.6413,12.7878,-5.5073,125.103,g
42.0941,16.5044,-13.4571,162.441,g
71.6435,29.1304,16.3146,231.966,g
56.1911,24.7904,11.4617,218.27,g
97.7331,34.3795,22.798,391.912,g
104.872,31.7432,-17.3348,335.745,g
23.7253,0,9.3349,29.4987,g
19.8269,17.0655,-5.2469,228.76,g
20.47,19.9695,15.8197,211.318,g
20.4837,6.8753,5.6379,179.298,g
30.3595,11.4298,8.5167,238.833,g
12.8514,11.4405,-10.8258,196.169,g
24.1399,16.6536,6.4762,164.469,g
29.0412,18.2441,13.4803,163.381,g
23.4732,12.2901,-10.415,172.03,g
59.2595,29.0385,20.2622,260.422,g
20.5297,17.0656,-11.899,143.43,g
27.0017,18.6292,-15.8383,65.16,g
55.8124,23.4781,-14.4238,166.396,g
28.7044,17.0811,6.8482,209.13,g
32.3276,17.0346,-7.8515,81.8432,g
26.3733,19.1659,-15.148,170.193,g
61.8196,15.3048,8.5924,186.807,g
33.2147,30.5176,-22.5822,62.528,g
56.2863,21.7638,9.3901,159.024,g
36.7909,19.7933,-18.1396,254.084,g
114.476,10.5387,-7.7853,244.602,g
25.0459,22.9081,8.3062,116.741,g
47.5811,17.2598,-15.4714,220.423,g
76.1799,24.8222,-20.4701,269.566,g
30.336,14.1906,-10.0886,207.87,g
45.6562,30.5905,17.9494,162.036,g
36.9391,19.833,10.5359,256.056,g
41.5186,20.1755,8.2813,204.724,g
22.4791,16.8116,10.7868,269.021,g
45.8064,19.5178,13.2551,149.3,g
25.3811,15.8935,8.6056,68.2,g
61.5025,34.6611,-12.7082,199.55,g
97.4967,28.8345,-3.0847,337.138,g
42.6005,22.6843,9.4312,220.277,g
25.2301,0.0053,-0.0001,198.319,g
29.6529,21.4086,-14.2864,144.821,g
47.9212,26.6334,-9.5688,255.654,g
89.2198,30.9204,-9.4736,337.885,g
28.3543,25.5873,18.6666,170.349,g
110.128,12.2635,2.8329,148.504,g
28.0209,18.9925,-8.975,89.7217,g
18.3844,16.4085,-9.6232,163.281,g
32.6655,19.6497,-12.1317,179.109,g
57.6218,32.8825,-20.9246,187.199,g
34.2121,22.032,11.4392,61.5099,g
27.8752,9.6675,4.5282,110.704,g
21.565,15.4762,8.2183,209.442,g
74.9217,24.4466,-15.5874,204.329,g
28.1148,17.3168,10.8962,156.387,g
41.2042,14.1489,7.0878,203.344,g
48.4003,19.2028,10.1686,189.243,g
92.2265,26.4529,-11.3944,220.885,g
41.0163,20.4484,11.7974,181.842,g
73.7136,29.2628,-28.2896,244.394,g
27.3453,9.3991,-3.8469,166.044,g
24.3811,11.0661,4.0683,47.4001,g
43.5163,19.0106,-6.1321,230.392,g
13.0592,11.0857,-11.5702,227.178,g
20.2191,10.6824,10.7245,74.4097,g
29.4491,12.7271,7.1258,252.15,g
26.433,20.4187,15.6911,140.745,g
96.3594,54.1355,-17.0643,337.661,g
50.8322,24.6663,-9.656,226.644,g
16.024,11.4506,7.9019,114.037,g
12.5765,11.8613,7.2229,90.9553,g
21.9255,12.665,-5.17,226.152,g
69.446,28.4983,-6.8479,321.117,g
25.7793,14.0851,-7.7357,120.583,g
15.4067,11.9714,6.5407,63.5686,g
33.8305,15.2366,-7.1819,174.492,g
13.2611,10.5592,-11.4973,216.368,g
25.607,12.8794,8.0393,165.305,g
25.8026,11.8657,3.955,131.925,g
25.5063,19.368,11.6689,108.972,g
16.2153,11.6035,-4.9052,122.801,g
33.3412,18.3089,-11.1938,171.613,g
52.2264,23.3743,7.9243,226.359,g
82.2565,26.4198,-14.0413,158.451,g
66.4618,18.0453,-12.1094,152.639,g
21.9622,12.6187,-9.9394,44.5714,g
90.9387,33.7746,-15.5179,347.008,g
22.2792,12.4982,-5.2317,165.615,g
40.6004,17.6554,15.2488,181.029,g
85.7919,25.7585,-14.249,353.683,g
50.4291,16.7332,-8.1781,160.041,g
23.4322,17.6963,-11.9279,160.751,g
37.4704,10.7012,6.9543,160.222,g
20.4599,10.355,-9.0481,219.179,g
71.929,34.3516,25.3238,173.38,g
20.9858,15.718,-6.4609,111.763,g
26.4549,13.8739,-9.3658,252.577,g
29.7627,23.3493,14.5303,116.309,g
40.1519,21.0822,14.6078,169.517,g
39.6308,16.3212,-5.4977,161.4,g
47.7858,23.6861,13.6419,191.222,g
17.2028,11.2223,4.3175,194.478,g
49.4822,16.2215,7.908,208.743,g
43.3018,17.2311,-16.2524,192.601,g
33.0328,22.0371,-6.125,206.3,g
88.0016,41.5354,-26.5495,179.895,g
122.153,20.0348,22.3203,377.914,g
27.0634,9.7774,-5.5194,158.647,g
41.4656,33.6032,12.8534,149.933,g
84.3821,24.1278,13.962,252.586,g
54.123,22.6619,4.6174,211.164,g
27.8007,16.2842,10.4829,241.939,g
30.1227,16.093,11.1356,221.516,g
18.621,10.2621,-5.7644,173.48,g
121.846,42.8741,-25.5192,267.636,g
24.3237,16.9759,8.8449,120.405,g
65.6318,28.2821,-20.4737,313.433,g
20.8652,15.3743,10.8032,148.714,g
23.238,13.4099,6.1321,126.745,g
20.1522,14.6778,-3.4111,253.664,g
49.7636,28.4542,16.1,120.551,g
13.2918,10.5394,-11.6262,177.332,g
20.5175,12.946,-4.1418,118.72,g
12.7537,11.6192,11.2703,47.017,g
73.7915,27.0194,18.2167,212.029,g
67.6685,19.254,9.5786,234.18,g
12.9656,10.9296,-0.4358,200.767,g
28.5023,20.2343,4.5108,138.9,g
38.685,13.7538,9.6608,222.35,g
20.7922,7.1641,6.0041,102.655,g
87.4843,25.5134,-2.8502,149.034,g
12.9712,11.1602,10.4579,194.357,g
61.3494,21.7627,10.7993,221.275,g
60.8065,28.7891,19.6667,286.609,g
48.8751,19.4472,-9.921,175.166,g
81.5279,36.3071,-13.5883,409.762,g
32.843,14.2793,4.8152,198.949,g
12.4987,11.9659,8.7031,121.432,g
17.2647,10.7718,7.2753,171.788,g
13.1071,10.8976,11.1795,166.744,g
22.5585,17.1438,-14.6321,184.7,g
25.0768,19.7139,12.4723,5.7456,g
56.3973,22.5961,-16.6821,192.565,g
20.1977,17.8147,16.3283,212.861,g
19.8632,12.3814,-10.5833,96.431,g
19.5565,11.0315,11.6883,140.19,g
18.9583,11.9321,-2.0165,242.914,g
41.2802,17.6486,-11.7042,253.827,g
123.466,25.1281,-20.9635,253.158,g
73.336,23.6134,-21.14,303.784,g
20.2834,7.1797,5.492,191.877,g
49.8051,14.0499,-13.5961,172.589,g
50.8879,21.0836,7.1404,197.139,g
73.3506,24.1373,-14.2326,291.889,g
26.0678,14.4996,6.2733,246.447,g
18.1784,10.2753,-5.0453,100.254,g
37.5027,11.3126,-8.4649,98.0529,g
36.6884,13.5799,7.2013,162.298,g
55.3383,28.0521,18.0415,283.367,g
50.6386,19.9415,11.6248,118.974,g
70.3815,23.4882,9.9238,238.101,g
19.8183,7.3691,5.0759,249.918,g
21.8249,19.6503,-18.5167,125.964,g
65.4261,21.4481,-10.2465,254.745,g
65.6466,23.2731,14.2071,318.289,g
43.8236,16.8202,-12.6477,226.394,g
39.6606,15.4898,13.6889,192.702,g
30.2879,9.4639,11.6333,142.134,g
26.9136,12.4314,9.6155,165.584,g
69.9918,20.4858,17.043,286.913,g
18.2406,10.5498,5.0306,193.928,g
85.9632,28.6412,-17.0694,331.638,g
23.5264,19.3466,-4.6144,70.9672,g
36.0926,9.6575,7.4073,273.519,g
29.7499,18.698,-12.374,205.114,g
65.6203,30.689,25.9399,140.514,g
25.519,22.8539,-18.1694,64.2651,g
19.9436,12.8339,8.3677,200.701,g
30.5549,19.5497,-10.7674,184.121,g
29.0348,20.0742,-14.8034,111.163,g
28.2082,12.1254,-10.7975,78.8033,g
36.3149,16.8506,-12.2447,151.587,g
77.5475,22.8198,8.7041,277.309,g
85.895,24.3904,7.5722,268.027,g
25.6872,15.5947,8.7698,164.004,g
39.2553,23.4992,-9.7169,175.146,g
35.1568,16.1465,11.4701,163.796,g
23.9073,12.3949,-4.2336,111.872,g
43.7239,20.884,-12.3713,192.546,g
76.6239,34.0896,12.7348,252.444,g
35.9396,12.0674,-7.2416,150.528,g
20.2899,16.0567,5.3061,181.475,g
18.5761,16.5124,13.5888,161.454,g
67.3736,23.2082,13.3178,294.976,g
47.3271,23.1339,10.4029,210.249,g
101.939,25.2899,13.1046,264.238,g
46.5015,36.7249,-10.5249,29.6676,g
79.7263,29.3006,18.1684,183.294,g
68.4131,22.3063,-18.7262,235.367,g
13.2555,10.6448,-11.6449,138.516,g
45.1147,16.6948,-6.0603,223.843,g
21.0331,10.7539,7.4097,132.156,g
78.2112,25.6598,-14.1376,148.372,g
24.4953,9.0016,10.2695,119.492,g
90.829,33.8426,-11.0679,331.72,g
